TARGET_ID	SMILE	CLASS
3	c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1	0
3	CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	c1ccc(Nc2nc(-c3ccco3)nc3ccccc23)cc1	0
3	CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	COc1ccc(CNc2nc(N3Cc4ccccc4C[C@@H]3CO)ncc2C(=O)NCc2ccccn2)cc1Cl	0
3	COc1ccc(C2CC(c3ccccc3C)=NN2c2ccc(C(=O)N3CCN(C)CC3)cc2)cc1F	1
3	O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1CCC1CCN(Cc2ccccc2)CC1	1
3	CCCOc1ccc(C(=O)CN2CCOCC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	c1ccc(-c2nc(NC3CCCCC3)c3ccccc3n2)cc1	0
3	c1ccc(-c2nc(NC3CCCC3)c3ccccc3n2)cc1	0
3	CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	COc1ccc(CNc2c(CO)cnc3c(NCCN(C)C)cc(C#N)cc23)cc1Cl	1
3	CCNc1cc(C#N)cc2c(NCc3ccc(OC)c(Cl)c3)c(CO)cnc12	1
3	COc1ccc(CNc2c(CO)cnc3c(NC4CC4)cc(C#N)cc23)cc1Cl	1
3	COc1ccc(CNc2c(CO)cnc3c(N4CCOCC4)cc(C#N)cc23)cc1Cl	1
3	COc1ccc(CNc2c(CO)cnc3c(N(C)C)cc(C#N)cc23)cc1Cl	1
3	c1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1	0
3	COc1ccc(CNc2c(CO)cnc3c(C4CC4)cc(C#N)cc23)cc1Cl	1
3	CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(OC)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(ncn2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	O=[N+]([O-])c1cccc(CNc2nc(-c3ccccc3)nc3ccccc23)c1	0
3	CC(C)C(=O)c1c(C(C)C)nn2ccccc12	0
3	CCCOc1ccc(-c2csc(-c3cccnc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	CCCOc1ccc(-c2csc(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	Cc1ccsc1[C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(C)CC(=O)N12	1
3	COc1ccc(N2CC(=O)N3[C@H](c4ccc5c(c4)OCO5)c4[nH]c5ccccc5c4C[C@@H]3C2=O)cc1	1
3	COc1ccc2c(N[C@@H](C)Cc3cc(C)[nH]n3)ncnc2c1OC	1
3	CC(C)(C)Oc1ccc(Cc2[nH]c(-c3ccco3)c3c(=O)c4ccccc4oc23)cc1	1
3	c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1	0
3	c1ccc(-c2nc(NCC3CCCO3)c3ccccc3n2)cc1	0
3	c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1	0
3	CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(=O)O)n1	1
3	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl	1
3	Cc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(C)CC(=O)N23)s1	1
3	CCN1C(=O)c2c(nc(OCc3ccccc3)n2Cc2ccc(O)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12	1
3	CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12	1
3	c1ccc(-c2nc(NCc3ccco3)c3ccccc3n2)cc1	0
3	COc1cc2nc(Nc3cccc(S(N)(=O)=O)c3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	0
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(Cc2ncc[nH]2)C1	1
3	O=c1c2cc(F)cc(F)c2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12	1
3	CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccc(N)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	O=c1c2ccc(Cl)cc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12	1
3	CCCOc1ccc(NC(=O)C(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(CC)c(=O)[nH]1	1
3	Clc1nc(NCc2ccccc2)c2ccccc2n1	0
3	CCCc1c(OCCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O	0
3	CCCc1c(OCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O	0
3	CCN1C(=O)c2c(nc(C(F)(F)F)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(ncn2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	COc1cc2c(NCc3cccc(Cl)c3)ncnc2c(OC)c1OC	0
3	COc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1	1
3	CCN1C(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(Br)s3)N2C1=O	1
3	CCCOc1ccccc1-c1nc(O)c2c(C)noc2n1	1
3	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)Nc2ncccn2)cc1Cl	1
3	COc1ccc(CNc2nc(N3CCC4(CC4)C3)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	CCCCNC(=O)c1ccc(N2N=C(C(C)(C)C)CC2c2ccc(OC)cc2)cc1	0
3	CCCOc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	CCCOc1ccc(Nc2nnc(N)[nH]2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]c12	1
3	c1ccc(Nc2nc(C3CCCCC3)nc3ccccc23)cc1	0
3	Nc1ncc(-c2ccc(C3(c4nn[nH]n4)CCCC3)cc2)cc1-c1ccc(Cl)cc1	1
3	CCCOCCn1c(=O)c(N2CCNCC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2C[C@H]3C[C@@H]2CN3)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2CCN(CC)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccccc1-c1nc(O)c2c[nH]nc2n1	1
3	CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c(NCc3ccc(F)cc3)[nH]c3nncc-3c2n1	1
3	CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCCOc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	C(=C/c1nc(Nc2ccccc2)c2ccccc2n1)\c1ccccc1	0
3	CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2CCN(CCCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1Cl	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1cccc(F)c1	1
3	CCCOCCn1c(=O)c(N2CCCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2CCCN(CCCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CC(C)OCCn1c(=O)c(NCCN2CCOCC2)nc2ccc(-c3ccc(F)c(F)c3)nc21	1
3	O=c1c2c(F)cccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12	1
3	CCCOc1ccc(-c2cccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1	0
3	CCCOCCn1c(=O)c(N2CCN(C[C@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2CCN(C[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOc1ccccc1-c1nc(O)c2c(C)snc2n1	1
3	COc1cc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc(OC)c1OC	0
3	CCCOCCn1c(=O)c(N2CCN([C@@H](C)[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(N2CCN(CC(C)(C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CN1CCN(c2nc(NCc3ccccc3)c3ccccc3n2)CC1	0
3	CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)s1	1
3	CCCOc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccc(-c2nc(C)cs2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	ClCCCOc1ccccc1-c1nc2ccc[nH]c-2n1	0
3	CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1	0
3	COc1cc2c(N)ncnc2c(OC)c1OC	0
3	COc1ccc(CNc2nnc(Cl)c3ccc([N+](=O)[O-])cc23)cc1Cl	1
3	CCCCCN1C(=O)CN(C)c2ncc(-c3ccc(F)c(F)c3)cc21	1
3	CCCOc1ccc(NC(N)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCOc1ccc(CC2CCC(C(=O)NO)C2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	CCCn1nc2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)nc2c1CC	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1C(C)C	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1C1CCC1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CC(C)C	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CC1CC1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1C1CCOCC1	1
3	CCCOCCn1c(=O)c(N2CCN([C@H](C)[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCn1nc2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)cnc3OCCOC)nc2c1CC	1
3	CCCOc1ccccc1-c1nc(O)c2cnccc2n1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CC(C)C	1
3	CCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCC(C)C)[nH]c(=O)c2nn1CCOC	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCc3ccccn3)[nH]c(=O)c2nn1CCOC	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CCOC	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1	1
3	CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCN(C)C)nc2c(=O)[nH]1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCC(C)C)[nH]c(=O)c2nn1CCCN(C)C	1
3	CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CCN(S(C)(=O)=O)CC3)nc2c(=O)[nH]1	1
3	CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CCN(C)CC3)nc2c(=O)[nH]1	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1C(=O)Nc1c(C(N)=O)nn(C2CNC2)c1CC	1
3	CCCOc1ccc(NC(=S)NC(=O)OCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1C(=O)Nc1c(C(N)=O)nn(C2CN(C)C2)c1CC	1
3	CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CN(C)C3)nc2c(=O)[nH]1	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCN3CCOCC3)nc2c(=O)[nH]1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCC3CC3)[nH]c(=O)c2nn1CCN1CCOCC1	1
3	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CCN1CCOCC1	1
3	CCCOc1ccc(NC(=O)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccc(NC(N)=S)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c3n(nc2c(=O)[nH]1)CCCC3	1
3	CCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c3n(nc2c(=O)[nH]1)CCCC3	1
3	CCCOc1ccccc1-c1nc(O)c2scc(C)c2n1	1
3	CCCOc1ccccc1-c1nc(O)c2sccc2n1	1
3	CCCOc1ccccc1-c1nc(O)c2c(C)csc2n1	1
3	CCN1CCN(S(=O)(=O)c2cnc(OCCOC)c(-c3nc4c5n(nc4c(=O)[nH]3)CCCC5)c2)CC1	1
3	CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c3n(nc2c(=O)[nH]1)CCCC3C	1
3	CCN1CCN(S(=O)(=O)c2cnc(OCCOC)c(-c3nc4c5n(nc4c(=O)[nH]3)CCCC5C)c2)CC1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1	1
3	c1ccc(CNc2nc(C3CCCCC3)nc3ccccc23)cc1	0
3	CCCOc1ccc(C(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccc(F)cc1	1
3	CCCOc1ccc(NC(=S)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	O=C([O-])C1CCN(c2nc(NCc3ccc4c(c3)OCO4)c3cc(Cl)ccc3n2)CC1.[Na+]	1
3	CCc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1	0
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccc(F)cc1	1
3	COc1cc2c(NCc3ccc(Cl)cc3)ncnc2c(OC)c1OC	0
3	C(=C/c1nc(NCc2ccccc2)c2ccccc2n1)\c1ccccc1	0
3	c1ccc(CNc2nc(-c3ccco3)nc3ccccc23)cc1	0
3	c1ccc(CNc2nc(-c3cccs3)nc3ccccc23)cc1	1
3	Clc1cccc(CNc2nc(-c3ccccc3)nc3ccccc23)c1	1
3	Clc1ccccc1CNc1nc(-c2ccccc2)nc2ccccc12	1
3	CN(Cc1ccccc1)c1nc(-c2ccccc2)nc2ccccc12	0
3	O=c1c2ccccc2oc2c(Cc3ccc(O)cc3)[nH]c(-c3ccccc3F)c12	1
3	COc1cc2c(NCCc3ccc([N+](=O)[O-])cc3)ncnc2c(OC)c1OC	0
3	COc1cc2c(NCc3cccc([N+](=O)[O-])c3)ncnc2c(OC)c1OC	0
3	CCCOc1ccccc1-c1nc2c(c(C)nn2CC(F)(F)F)c(=O)[nH]1	1
3	CCCCn1nc(C)c2c(=O)[nH]c(-c3ccccc3OCCC)nc21	1
3	CCN1C(=O)c2nc(Cc3ccccc3)n(Cc3ccccc3)c2N2CC3(CCc4ccccc43)N=C12	0
3	CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCCOc1ccccc1-c1nc(O)c2cncnc2n1	1
3	Clc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12	0
3	Clc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1	0
3	Clc1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1	1
3	CCCOc1ccccc1-c1nc2c(c(C)nn2C(C)(C)C)c(=O)[nH]1	1
3	O=c1c2cc(F)ccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12	1
3	c1ccc(COc2ccccc2-c2nc3ccc[nH]c-3n2)cc1	0
3	COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1	0
3	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1OC	1
3	CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ccc(-c3ccc(OC)nc3)cc21	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(NC(C)=O)cc(=O)[nH]1	1
3	CCCOc1ccccc1-c1nc2c(c(C)nn2Cc2ccccc2)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CCC)cc(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)cc(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC(C)C)cc(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(-c2ccccc2)cc(=O)[nH]1	1
3	CCCOc1ccc(-c2csc(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(F)(F)F)cc(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C)cc(=O)[nH]1	1
3	Cc1nn(C)c2nc(-c3ccccc3OC(C)C)[nH]c(=O)c12	1
3	CCOc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1	1
3	CCOc1ccc(OC2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	c1c[nH]c2nc(-c3ccccc3OC3CCCC3)nc-2c1	0
3	C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC2(CC(F)C2)C1	0
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)OCc2ccccn2)cc1Cl	0
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)OCc2ncccn2)cc1Cl	0
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCc2ccccn2)cc1Cl	0
3	COCCCNC(=O)c1cnc(OCc2ccccn2)nc1NCc1ccc(OC)c(Cl)c1	0
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCCN2CCOCC2)cc1Cl	0
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCCCO)cc1Cl	0
3	CCCOc1ccccc1-c1nc(O)c2ccncc2n1	1
3	CCCOc1ccccc1-c1nc(O)c2ccsc2n1	1
3	COc1ccc(CNc2nc(OCc3ccccn3)ncc2C(=O)NCCCCO)cc1Cl	0
3	COc1ccc(CNc2nc(N(C)CCO)ncc2C(=O)NCc2ccccn2)cc1Cl	0
3	CC(=O)Oc1ccccc1-c1nc2ccc[nH]c-2n1	0
3	COc1ccc(CNc2nc(N3CCC(O)CC3)ncc2C(=O)NCc2ccccn2)cc1Cl	0
3	CCN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O	1
3	O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2C(=O)CN1C1CCCCC1	1
3	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCCCO)cc1Cl	0
3	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1Cl	0
3	COc1ccc(C2CC(c3ccccc3C)=NN2c2ccc(C(=O)NCCO)cc2)cc1	1
3	CCOc1ccc(C2CCC(CC(=O)NO)CC2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	CCN1C(=O)c2c(ncn2Cc2ccc(OC)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c(Cl)nc3nn(Cc4ccc(OC)cc4)cc3c2n1	1
3	Oc1ccccc1-c1nc2ccc[nH]c-2n1	0
3	c1c[nH]c2nc(-c3ccccc3OCC3CC3)nc-2c1	0
3	CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1	1
3	CCN1C(=O)c2c(nc(N=[N+]=[N-])n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCOc1nc2c(n1Cc1ccc(O)cc1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12	1
3	C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](OC(=O)/C=C/c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C	0
3	CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1	1
3	CCOc1ccc(CC2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCOc1ccc(-c2ccc(C(=O)NO)o2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1	0
3	CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(OC)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12	1
3	COc1ccc(CNc2c3c(nc4ccccc24)CN(C(C)(C)C)C3=O)cc1Cl	1
3	COc1cc2cc(CO)c(CO)c(Cc3cc(OC)c(OC)c(OC)c3)c2cc1OC	0
3	CCCNc1nc(-c2ccccc2)nc2ccccc12	0
3	CCCOc1ccc(S(=O)(=O)N(CCO)CCN2CCOCC2)cc1-c1nc(CC)c(CC)c(=O)[nH]1	1
3	OCCCCCNc1nc(-c2ccccc2)nc2ccccc12	0
3	CCOC(=O)CCCNc1nc(-c2ccccc2)nc2ccccc12	0
3	COc1cc2cc(CO)c(CO)cc2c(C2C=CCC(=O)N2C)c1OC	0
3	CCOc1cc2cc(CO)c(CO)c(C3=CCN(CCOC)C(=O)C3)c2cc1OC	0
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(Cl)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(Br)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(I)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(C)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(CC)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(CCC)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(C)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(CC)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C)c(CC)c(=O)[nH]1	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CCC)c(CC)c(=O)[nH]1	1
3	CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(Br)c(=O)[nH]1	1
3	CCCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(C(C)C)c(Br)c(=O)[nH]1	1
